Player;3ptProf;OffensiveLoad;TS;FTFGdist;ORp;DRp;ASTp;TOVp;STp;Opp2p
SATO, ROMAIN 2010 PAN;0.39961494972910866;0.4212150972923396;0.7392009435353089;0.45185185185185184;0.2528925619834711;0.40145985401459855;0.16169090818213624;0.23806687710521268;0.28489016831743325;0.4444444444444444
JAVTOKAS, ROBERTAS 2010 PAM;0.0851324585957488;0.396204573067095;0.727933930087969;0.4496124031007752;0.46580288870008496;0.4;0.11606119279384419;0.3221860370445756;0.24986740458895423;0.5748031496062992
SAVANOVIC, DUSKO 2010 PAM;0.36231442531703484;0.5445265810203519;0.725261316019708;0.2268041237113402;0.2705658894419702;0.41358024691358025;0.15215315921992434;0.29038442135001513;0.244216971563803;0.504
TEPIC, MILENKO 2010 PAN;0.14255293095121263;0.4583615874870107;0.5055454728775963;0.2641509433962264;0.2674825174825175;0.34285714285714286;0.31418286165953574;0.3058359819539575;0.2719353575778667;0.38461538461538464
FOTSIS, ANTONIS 2010 PAN;0.37499467944118403;0.34653976133448605;0.8452485610496459;0.39814814814814814;0.40170659665244507;0.527027027027027;0.1327032849527464;0.14545060736783208;0.3849291871921182;0.75
VOUGIOUKAS, IAN 2010 PAN;0.0;0.5726566319253797;0.7396762668902063;0.4827586206896552;0.4297752808988764;0.22;0.0541722032853814;0.446181785967399;0.2345464778163399;0.5517241379310345
CALATHES, NICK 2010 PAN;0.3708054390155263;0.5040769395989417;0.791343916590581;0.265625;0.10167464114832536;0.25;0.4219186963547866;0.41886453376531335;0.3735248717821042;0.6041666666666666
GORDON, JAMONT 2010 CSK;0.212108194646714;0.6972989523490859;0.7297205488017509;0.38;0.23906250000000004;0.5211267605633803;0.630906100478469;0.5467567584682705;0.31890968866467323;0.6268656716417911
FINLEY, MORRIS 2010 MIL;0.44815834314047875;0.5456575437707666;0.8677576293675365;0.2465753424657534;0.12272727272727274;0.11578947368421053;0.4845744308608282;0.4238976341710393;0.36593007476784717;0.6136363636363636
HAWKINS, DAVID 2010 MIL;0.27906800898351863;0.5548874982175962;0.7076892299858145;0.2815533980582524;0.07096474953617811;0.27472527472527475;0.3756621607585358;0.2379397296515233;0.5192068106312292;0.5333333333333333
MACIULIS, JONAS 2010 MIL;0.5829049633031369;0.6187599010737372;0.7139881274909993;0.22641509433962265;0.22195357833655707;0.3333333333333333;0.2706629462137978;0.2538686425727103;0.596019386620054;0.43902439024390244
MANCINELLI, STEFANO 2010 MIL;0.212095980957906;0.43040571744660483;0.6304983473175693;0.12359550561797752;0.18301435406698566;0.3431372549019608;0.34559437810211807;0.13437374155932835;0.346412513696301;0.5535714285714286
VORONTSEVICH, ANDREY 2010 CSK;0.5588101947352327;0.41340036627463644;0.9085185293061098;0.1791044776119403;0.31175548589341695;0.4411764705882353;0.18101355422567758;0.35135410096241887;0.23764117022793152;0.5454545454545454
LANGDON, TRAJAN 2010 CSK;0.2285600929371158;0.3592396003004304;0.6458181115786115;0.3287671232876712;0.07948051948051948;0.25;0.063108538609952;0.29898192395595263;0.06743709377275546;0.5526315789473685
JAABER, IBRAHIM 2010 MIL;0.36363107426151386;0.502426580597544;0.7743695672939154;0.17073170731707318;0.21732954545454547;0.08333333333333333;0.32539039907460965;0.10139801009047605;0.242590346834829;0.5918367346938775
HOLDEN, J.R. 2010 CSK;0.2926795548981257;0.4615230453650698;0.44229621673230696;0.05813953488372093;0.020334928229665074;0.2608695652173913;0.4838321293429653;0.273027505528973;0.17733036423465334;0.24444444444444444
ROCCA, MASON 2010 MIL;0.0;0.3537766336948517;0.6413567828325438;0.5094339622641509;0.5178916827852998;0.4576271186440678;0.038874263247721516;0.29281845787809535;0.31671944268524377;0.46153846153846156
SMODIS, MATJAZ 2010 CSK;0.3043168194159006;0.41710968864120435;0.6039881123573961;0.5;0.2028409090909091;0.4090909090909091;0.07963029801207336;0.20088296368680963;0.0959093262758184;0.35135135135135137
GREGORY, KENNY 2010 LJU;0.21352209912842923;0.5152984772002881;0.6677194395574115;0.16756756756756758;0.33373205741626794;0.43410852713178294;0.26434338834312815;0.24120266093970985;0.1863013902755219;0.5238095238095238
ILIEVSKI, VLADO 2010 LJU;0.3387021409774773;0.5100943946692346;0.6887057322665381;0.3089430894308943;0.04796238244514107;0.23255813953488372;0.4636760310632991;0.38236954860995787;0.48397554799270953;0.4262295081967213
MARKOTA, DAMIR 2010 LJU;0.255311762658798;0.47265992863263007;0.6344242166654861;0.2523364485981308;0.31742738589211617;0.42424242424242425;0.3702638160245201;0.3278246589905932;0.2801880449841088;0.5
OZBOLT, SASO 2010 LJU;0.35591945186632795;0.43052322988580355;0.6855176836186061;0.37272727272727274;0.08570742637644047;0.23809523809523808;0.3115585681375156;0.3537009105636557;0.48675085772684135;0.4117647058823529
PINKNEY, KEVINN 2010 LJU;0.4192827880695297;0.5666116123675576;0.8151979406326729;0.41;0.3604490022172949;0.36470588235294116;0.2045490903273658;0.3462755525609712;0.3685384677224857;0.5362318840579711
GONLUM, KEREM 2010 IST;0.16760697143707098;0.40884784361037096;0.8243679761697518;0.3870967741935484;0.46478397839783986;0.47058823529411764;0.1682798722197629;0.2817766878487941;0.18834739379331125;0.6265060240963856
RAKOCEVIC, IGOR 2010 IST;0.4426209181097745;0.6634820744510344;0.8056696884714885;0.4444444444444444;0.07154882154882156;0.2;0.1995201573982416;0.4019553072625699;0.2442657861831822;0.4752475247524752
ROBERTS, LAWRENCE 2010 IST;0.39223743739286854;0.3637323955029624;0.689419306831516;0.38095238095238093;0.49173553719008267;0.4774774774774775;0.14854396932363326;0.17478528880363983;0.3771755778334725;0.4642857142857143
THORNTON, BOOTSY 2010 IST;0.36562140988010955;0.3405505180723022;0.7784115307779914;0.29;0.3102399459276783;0.42105263157894735;0.16616456967334164;0.19723586521987438;0.36007236007236004;0.5423728813559322
WISNIEWSKI, ANDREW 2010 IST;0.36186341271462563;0.32564171523319413;0.7214740506619027;0.21428571428571427;0.0813397129186603;0.12380952380952381;0.3379370411845216;0.20530070237050044;0.22678215127879556;0.5
NACHBAR, BOSTJAN 2010 IST;0.3792315708674332;0.4980289931998063;0.7260172394811317;0.4943820224719101;0.21597967250141165;0.30392156862745096;0.07133691412688993;0.39923577963718443;0.21845741660235596;0.43333333333333335
TUNCERI, KEREM 2010 IST;0.3999991446625417;0.6758415830963123;0.7721532747531479;0.2912621359223301;0.1621526142251531;0.14516129032258066;0.5952408433364114;0.5036433547057365;0.44025793956467196;0.4583333333333333
JAGODNIK, GORAN 2010 LJU;0.3773583266913746;0.5171420786940744;0.7740183792815372;0.32075471698113206;0.15118577075098816;0.4358974358974359;0.14476257309941523;0.2948233472955746;0.22104844413012728;0.5094339622641509
SHERMADINI, GIORGI 2010 LJU;0.0;0.41207038141468466;0.9713776473055148;0.6851851851851852;0.5061852704257768;0.3898305084745763;0.1278993485193918;0.4357902023275601;0.1559206834195922;0.7058823529411765
NESTEROVIC, RASHO 2010 OLY;0.0;0.47325167187740536;0.8733446814741599;0.3283582089552239;0.6347402597402597;0.4824561403508772;0.1251693910820399;0.30192273799232916;0.1648427714417562;0.6742424242424242
JIMENEZ, CARLOS 2010 MAL;0.39999686645833726;0.30144548266298404;0.7489985279567557;0.2692307692307692;0.25016350555918904;0.5;0.08986502675505152;0.19621478633177888;0.3803748901358935;0.4117647058823529
EL-AMIN, KHALID 2010 LIE;0.3636356811546277;0.6539367232185275;0.7825825778561236;0.2396694214876033;0.12293388429752067;0.2222222222222222;0.5211897380155388;0.33768773466833546;0.5299478400113032;0.5606060606060606
VUJCIC, NIKOLA 2010 IST;0.0;0.6089196734808494;0.5922140622875016;0.3333333333333333;0.38636363636363635;0.3372093023255814;0.507329116836757;0.5026432635404282;0.35527998358145335;0.4157303370786517
GULER, SINAN 2010 IST;0.2379616917370586;0.3894693160770069;0.6492798801411241;0.12727272727272726;0.3365102639296188;0.22972972972972974;0.23552180745549636;0.36024815565273854;0.6286770251923366;0.5588235294117647
GIST, JAMES 2010 PAR;0.4666262541207588;0.6020960099366345;0.6491893282245046;0.3333333333333333;0.28161011523687585;0.6491228070175439;0.2630521843426643;0.49413104744994746;0.29421108365690074;0.34408602150537637
DE COLO, NANDO 2010 PAM;0.275857454793448;0.648164531658798;0.6436369049588143;0.422360248447205;0.18164857530529174;0.2671232876712329;0.2633179333876861;0.5398696284253803;0.5044508889169084;0.36893203883495146
RICHARDSON, JEREMY  2010 PAM;0.3999383546896642;0.3316625973131496;0.7001110716594289;0.0945945945945946;0.04066985645933015;0.3176470588235294;0.029410534679965714;0.26206519759606633;0.1063559802642772;0.4772727272727273
DATOME, LUIGI 2010 ROM;0.367345534653853;0.40631194310270197;0.7038353656161128;0.06666666666666667;0.23517786561264822;0.4077669902912621;0.09842055280651774;0.2495813030823681;0.43853034023149773;0.5
BLANCO, SAUL 2010 MAL;0.36356924753355674;0.4285283443194419;0.6706010863646625;0.22916666666666666;0.2448783610755442;0.27380952380952384;0.18552961350745287;0.2027474462839028;0.4061560951839519;0.4126984126984127
NELSON, DeMARCUS 2010 CHO;0.3836964889850186;0.6098232264896188;0.755275787636631;0.45098039215686275;0.20454545454545456;0.2602739726027397;0.3194231533526373;0.506868615709757;0.20107756021068715;0.5526315789473685
BLAKNEY, RODERICK 2010 MAL;0.3529186951888733;0.5068717355914383;0.7000651380927567;0.2777777777777778;0.10934819897084049;0.17073170731707318;0.5561808589643433;0.2492499365925779;0.432987012987013;0.4473684210526316
MIROTIC, NIKOLA 2010 MAD;0.3999023811002162;0.44595150350567997;0.806637507514355;0.26373626373626374;0.45880681818181823;0.4939759036144578;0.13771173240050916;0.1967964169102689;0.27581452424614283;0.5573770491803278
INGLES, JOE 2010 BAR;0.24999291432681764;0.4574941513989627;0.724593109279222;0.16129032258064516;0.07902892561983473;0.16923076923076924;0.30984157288932135;0.3037713636179109;0.48600583090379007;0.6764705882352942
PRIGIONI, PABLO 2010 MAD;0.3491992722254608;0.36243231057556297;0.7073531516915589;0.26582278481012656;0.11176948051948052;0.30833333333333335;0.4917875156251367;0.21486621966567357;0.5547839437694689;0.4375
JERRELLS, CURTIS 2010 PAR;0.14285645314094667;0.692891382991111;0.575801126432317;0.3763440860215054;0.08181818181818182;0.36;0.6711868450877856;0.3389870435806831;0.4790371068997023;0.4482758620689655
BATISTA, ESTEBAN 2010 BAS;0.0;0.5410674036481516;0.7710809281267685;0.3888888888888889;0.8439982347749339;0.7142857142857143;0.27265678007172633;0.6294478994313536;0.26749609533794044;0.5660377358490566
ANDERSON, ALAN 2010 BAR;0.4687412694097269;0.5303523925384166;0.7649122807017544;0.24096385542168675;0.11074116965836713;0.3484848484848485;0.18858359891498297;0.3094579289185818;0.22551406926406925;0.45098039215686275
JARIC, MARKO 2010 SIE;0.1874771662782582;0.5906200134128576;0.6362926890179185;0.09259259259259259;0.1717171717171717;0.2682926829268293;0.42375257827527874;0.47919887728645844;0.5206256669182521;0.5526315789473685
SHULER, JAMAL 2011 NAN;0.3155230119342246;0.5195236604295672;0.7089958336876117;0.17391304347826086;0.048633184996821364;0.26506024096385544;0.3433502587637926;0.4074755769503044;0.13019594911224117;0.52
TELETOVIC, MIRZA 2011 BAS;0.45999999380907447;0.6433109721656516;0.7533710067098388;0.3238095238095238;0.21398601398601402;0.5373134328358209;0.13211121199787096;0.2525835399433925;0.1274703053577801;0.43636363636363634
MOERMAN, ADRIEN 2011 NAN;0.3477725853854464;0.4572333630926566;0.6597416931471245;0.14864864864864866;0.18301435406698566;0.3880597014925373;0.13338074917022288;0.2624715002279982;0.3507689070472917;0.47058823529411764
SAN EMETERIO, FERNANDO 2011 BAS;0.4444301326186217;0.5189680555250588;0.8140322534931836;0.17391304347826086;0.31901584653878234;0.3684210526315789;0.29845781297783774;0.2290544143513176;0.3284944823962165;0.5476190476190477
FISCHER, D'OR 2011 BIL;0.10007515955873336;0.30032678339125124;0.8898961308309533;0.3333333333333333;0.38832487309644675;0.6120689655172413;0.23759700153090854;0.29028069040004373;0.11153187389605523;0.6714285714285714
HERVELLE, AXEL 2011 BIL;0.22325196867748093;0.35607156830094666;0.6580723062717523;0.2222222222222222;0.32196969696969696;0.5138888888888888;0.26718627779640186;0.31604377905487024;0.44793920268985377;0.48214285714285715
JACKSON, AARON 2011 BIL;0.3583357617553881;0.5078781002964748;0.7179333292816336;0.1875;0.1358309659090909;0.288;0.5458973034727765;0.30625222455022805;0.35162958061047234;0.5168539325842697
MUMBRU, ALEX 2011 BIL;0.3188361010926979;0.5584791764136158;0.6712512854071235;0.2392638036809816;0.1390909090909091;0.4552238805970149;0.4060562804237472;0.34288437481384404;0.24774785074080846;0.48936170212765956
VASILIADIS, KOSTAS 2011 BIL;0.3736263588076952;0.4459285298858952;0.8021213222265585;0.3805970149253731;0.16139240506329117;0.1984732824427481;0.0930124903904177;0.29487821121615393;0.27986414236640234;0.5348837209302325
GIST, JAMES 2011 ULK;0.3463717461645777;0.3119398405503566;0.6754146163659559;0.208955223880597;0.3527667984189724;0.4473684210526316;0.14483982100395065;0.27522526351581095;0.37800453514739224;0.5
ONAN, OMER 2011 ULK;0.3330187331713137;0.36714030016041566;0.6768451582654585;0.3392857142857143;0.0;0.2037037037037037;0.09776322740289711;0.14508851676651235;0.22187222715173024;0.4473684210526316
UKIC, ROKO 2011 ULK;0.3076502458256366;0.5780638847831067;0.621892125491927;0.22302158273381295;0.10142045454545455;0.3402061855670103;0.2817949790066029;0.31809204361427607;0.23376198439820922;0.45
BOGDANOVIC, BOJAN 2011 ULK;0.4565092658338768;0.50323545386541;0.8483224692341996;0.576271186440678;0.04615848753016895;0.27450980392156865;0.088601215786324;0.22262726081638376;0.1575018896447468;0.5138888888888888
GRIMAU, ROGER 2011 BIL;0.23333399822640288;0.3627126210136494;0.6043183409590133;0.208955223880597;0.11074116965836713;0.47692307692307695;0.210451501889051;0.2652621876954475;0.21832389877617542;0.42
JERRELLS, CURTIS 2011 ULK;0.2798811211478178;0.5153236802221269;0.7003809652116639;0.35802469135802467;0.06065010570824525;0.31343283582089554;0.33707522454070604;0.23445232680492853;0.36056756406004414;0.5
SAVAS, OGUZ 2011 ULK;0.0;0.46084629304827035;0.8073094923689151;0.3382352941176471;0.5464285714285715;0.3076923076923077;0.1914308657602113;0.2543342384755049;0.16103427734217768;0.5588235294117647
BANIC, MARKO 2011 BIL;0.09046349831181405;0.4190314913408569;0.8475588570322774;0.35507246376811596;0.3450728660652325;0.3305084745762712;0.09016603628437722;0.2443557661878555;0.1465022263885634;0.6268656716417911
LOPEZ, RAUL 2011 BIL;0.3333332958222322;0.5332595525835169;0.7417999612873708;0.43283582089552236;0.11308203991130822;0.2708333333333333;0.2975052880428021;0.3207195733503144;0.2200679433922411;0.48
PRELDZIC, EMIR 2011 ULK;0.299966733493239;0.5559167851385436;0.588241089412383;0.4936708860759494;0.23844155844155848;0.3466666666666667;0.4006449873596721;0.3572795996105873;0.17791328106100493;0.30612244897959184
BLUMS, JANIS 2011 BIL;0.41509429973410994;0.39357687905382854;0.7683270676691729;0.2;0.06773907910271547;0.15873015873015872;0.18463716747775372;0.26151579466609554;0.18055716018716422;0.4117647058823529
CALATHES, NICK 2011 PAN;0.3022069050518611;0.5057662922239802;0.6913673982696182;0.3620689655172414;0.12032085561497328;0.32558139534883723;0.41807030754597335;0.3652874252878869;0.4576203508830307;0.5753424657534246
DIAMANTIDIS, DIMITRIS 2011 PAN;0.39423050373208124;0.6008227447676872;0.793326863797237;0.379746835443038;0.10172872340425533;0.3785310734463277;0.5031897042839838;0.39138531562660456;0.4235370505131615;0.46296296296296297
SATO, ROMAIN 2011 PAN;0.3235637445502231;0.3212548745271591;0.6393955467341957;0.3904761904761905;0.34220779220779224;0.3741496598639456;0.13989225031081642;0.1385304604043967;0.22847092146740372;0.4117647058823529
SMITH, STEVEN 2011 PAN;0.44444299052672853;0.5247828278278371;0.7599278502420718;0.25287356321839083;0.16558441558441558;0.582089552238806;0.16059510964198653;0.2290572317487881;0.23701047376818687;0.47058823529411764
KHRYAPA, VIKTOR 2011 CSK;0.41659578351925985;0.5195674873518329;0.8098474986051701;0.3;0.091910292350821;0.7111111111111111;0.5426105819704271;0.40852827617533505;0.3625804767704889;0.5384615384615384
KIRILENKO, ANDREI 2011 CSK;0.3805913636445774;0.4367804008221607;0.8436379672006104;0.7142857142857143;0.3505315249266862;0.7169811320754716;0.2049644184295534;0.25247367324485254;0.5311736590546999;0.5857142857142857
KRSTIC, NENAD 2011 CSK;0.0;0.44459289022017656;0.8939912280701754;0.6756756756756757;0.49857954545454547;0.5196850393700787;0.0883764402799268;0.2336434056083618;0.15986318447719208;0.6283783783783784
SISKAUSKAS, RAMUNAS 2011 CSK;0.3921217287758366;0.36086381263708567;0.7260292397660819;0.22935779816513763;0.1293200601051841;0.3047619047619048;0.19590748795482033;0.17503527465576804;0.2138723104995058;0.4827586206896552
TEODOSIC, MILOS 2011 CSK;0.3586951723520952;0.6032486025227678;0.7587947950444831;0.30201342281879195;0.09366391184573003;0.3157894736842105;0.5843413955227499;0.44119837063641537;0.18580717072264535;0.543859649122807
VOUGIOUKAS, IAN 2011 PAN;0.0;0.5895046463098733;0.7548476454293629;0.6966292134831461;0.4933968058968059;0.2236842105263158;0.1729788895653083;0.22796367904488274;0.20211286959052036;0.5393258426966292
GORDON, JAMONT 2011 CSK;0.34089011228318483;0.5496873410149891;0.6958213169911079;0.18518518518518517;0.05731768231768233;0.3563218390804598;0.4385770023815371;0.44180490659809835;0.4086184920090205;0.5
JASIKEVICIUS, SARUNAS 2011 PAN;0.3783526805029886;0.6728689815071587;0.7428555065574709;0.11428571428571428;0.15284715284715286;0.19540229885057472;0.6235191473306924;0.4921340629274966;0.3380964672910981;0.5441176470588235
TSARTSARIS, KOSTAS 2011 PAN;0.27270173538502246;0.40447524613666297;0.6509644864588656;0.3103448275862069;0.43081255028157683;0.39655172413793105;0.09545624215277072;0.1770858971203544;0.260930814984869;0.4722222222222222
VORONTSEVICH, ANDREY 2011 CSK;0.2558135742797814;0.40918015971437305;0.6743922512552007;0.1375;0.5312500000000001;0.2647058823529412;0.1783601344200089;0.18123768081260982;0.2967820423423289;0.6486486486486487
KAIMAKOGLOU, KOSTAS 2011 PAN;0.41269405982361995;0.4194940241012362;0.7579526011503025;0.39166666666666666;0.3282739987285442;0.4375;0.16809402357108127;0.21082704563768223;0.33740653723429587;0.45614035087719296
SHVED, ALEXEY 2011 CSK;0.49151658043341;0.5878548994808491;0.8055347986897327;0.20437956204379562;0.2028409090909091;0.34234234234234234;0.395862651280608;0.3630973032644693;0.25766276346604217;0.48717948717948717
BATISTE, MIKE 2011 PAN;0.10137179629693194;0.5283659537408452;0.6934342376719872;0.38064516129032255;0.5021332458155563;0.45901639344262296;0.12493892960248726;0.3211541527179978;0.31184136683918434;0.47058823529411764
LOGAN, DAVID 2011 PAN;0.29031033715553867;0.572233279358687;0.6604088001849426;0.11538461538461539;0.06029952706253284;0.2;0.3053294258113536;0.19297175156395624;0.6365328623932031;0.5205479452054794
FREELAND, JOEL 2011 MAL;0.2715221551369877;0.4795618268466676;0.7078522920203735;0.22123893805309736;0.27308424559733463;0.6666666666666666;0.10866817878291198;0.41418459373600836;0.09767069423467527;0.5252525252525253
RODRIGUEZ, BERNI 2011 MAL;0.23327645059436228;0.3506874230658957;0.5735637139477553;0.30357142857142855;0.0976762002042901;0.18421052631578946;0.40426049370433015;0.24441761854788321;0.17787784369798113;0.4230769230769231
VALTERS, KRISTAPS 2011 MAL;0.2999998524663686;0.5421255859448894;0.6337942937728244;0.38596491228070173;0.07843472317156527;0.18421052631578946;0.5208062003626244;0.5160038041190501;0.3723891433039204;0.4117647058823529
ZORIC, LUKA 2011 MAL;0.0;0.4739262939067266;0.7485260805759663;0.39316239316239315;0.3845061188811189;0.49038461538461536;0.1455778088288568;0.2219377525525155;0.1233368271780011;0.5384615384615384
KASUN, MARIO 2011 ZAG;0.0;0.5552443837917422;0.8505201958384332;0.3333333333333333;0.6405502392344498;0.43636363636363634;0.23389041323688367;0.512184704458629;0.30562481666177765;0.6226415094339622
MAY, SEAN GREGORY 2011 ZAG;0.31164686098405103;0.4068847969801205;0.6206925428128794;0.26666666666666666;0.4109504132231405;0.3170731707317073;0.1448453418661959;0.29378588745693507;0.18283520701946804;0.45454545454545453
MULAOMEROVIC, DAMIR 2011 ZAG;0.3817829105345331;0.5673753990051409;0.6955936095745973;0.4528301886792453;0.10127978817299207;0.06944444444444445;0.46161534789354347;0.5343719330509898;0.1443678913030927;0.4
SIMON, KRUNOSLAV 2011 ZAG;0.3911860970760959;0.5541233206500077;0.8010375013509132;0.2571428571428571;0.05795454545454546;0.4492753623188406;0.32243767313019395;0.47810334461918175;0.22810618500273672;0.5531914893617021
PERIC, HRVOJE 2011 MAL;0.07209037895344717;0.39764547871339484;0.7013313741205806;0.2857142857142857;0.35906620553359686;0.4375;0.31303645213419656;0.24728006959585003;0.22019196900317012;0.5915492957746479
ROWLAND, EARL 2011 MAL;0.38853720481518605;0.45129029091630746;0.7342843762383371;0.2571428571428571;0.10049921177088808;0.2857142857142857;0.5469924812030076;0.28458419855631367;0.3574287429600617;0.509090909090909
HEYTVELT, JOSH 2011 ZAG;0.4848477518396923;0.331257772084825;0.9704111023828227;0.23529411764705882;0.11590909090909092;0.7142857142857143;0.05522291368106952;0.18435887111534097;0.15862090839888351;0.7222222222222222
GARBAJOSA, JORGE 2011 MAL;0.29729476869369503;0.34280348549193973;0.6494538232373386;0.10144927536231885;0.14192949907235622;0.3088235294117647;0.1288114249735268;0.19506177860013688;0.4511317041167788;0.5
JANKUNAS, PAULIUS 2011 ZAL;0.37805420451834454;0.4196676175408269;0.7217432573972243;0.3191489361702128;0.547185048454084;0.5340909090909091;0.14360100056153965;0.23342863515623416;0.3365448244148095;0.4931506849315068
JAVTOKAS, ROBERTAS 2011 ZAL;0.0;0.35813013381043873;0.650474507335496;0.10843373493975904;0.5206611570247934;0.47560975609756095;0.07370202687124024;0.31028980507158876;0.03096786178710756;0.5121951219512195
KALNIETIS, MANTAS 2011 ZAL;0.22221223067506096;0.6230905693112482;0.5955135621545186;0.1326530612244898;0.07559288537549408;0.4166666666666667;0.7784050030438874;0.37770537451570013;0.13094365312107245;0.5
WEEMS, SONNY 2011 ZAL;0.31700713915384915;0.5489578584361109;0.6958563621342452;0.2517482517482518;0.16004184100418412;0.5164835164835165;0.18230441379415513;0.40269172412888443;0.1517370417193426;0.5196078431372549
GAVEL, ANTON 2011 BAM;0.2962651655710607;0.35893182323072376;0.6547482837528603;0.46153846153846156;0.021597967250141164;0.13513513513513514;0.22766550869722216;0.21294857565667777;0.343516562773685;0.44
ROBERTS, BRIAN 2011 BAM;0.19230639452812223;0.4834555660584764;0.5278032724625755;0.12698412698412698;0.02594979647218453;0.16279069767441862;0.2882950871602799;0.27599301866165443;0.053708357497261425;0.4594594594594595
POPOVIC, MARKO 2011 ZAL;0.39062499834901093;0.5716973470696959;0.8133217588076939;0.48314606741573035;0.05995297805642633;0.21621621621621623;0.2629496968383662;0.29947970863683665;0.14473836536235238;0.44
RAKOVIC, MILOVAN 2011 ZAL;0.0;0.43231702065130334;0.7022596996541759;0.35064935064935066;0.299367850692354;0.4230769230769231;0.09350298823983035;0.23179428604899763;0.3011562085993015;0.5194805194805194
JENKINS, JULIUS 2011 BAM;0.3999951921966549;0.5268759343869955;0.6940578029094775;0.12727272727272726;0.09150717703349283;0.075;0.23196652029603979;0.24140534192898994;0.3697105006357748;0.45714285714285713
SUPUT, PREDRAG 2011 BAM;0.3599957696249558;0.590216811595309;0.7299619806696899;0.21428571428571427;0.137987012987013;0.43636363636363634;0.23898729875536304;0.4119746535862885;0.36092667436489606;0.5111111111111111
DELININKAITIS, TOMAS 2011 ZAL;0.4444436394582528;0.5160327660427649;0.7812521959103366;0.34615384615384615;0.14049586776859507;0.21212121212121213;0.2772521190616992;0.27082244202337885;0.41926559356136817;0.48
MACVAN, MILAN 2011 PAR;0.3806761941193152;0.5002302331596016;0.8294607070109732;0.35135135135135137;0.3889055023923445;0.9387755102040817;0.2641101990450132;0.19160551544561488;0.2272114612833366;0.6037735849056604
MILOSAVLJEVIC, DRAGAN 2011 PAR;0.17856817685394688;0.34993061705330114;0.4956292324713377;0.25;0.27380100214745884;0.4634146341463415;0.1817711867144842;0.18926117120968006;0.17869649110269417;0.375
LLULL, SERGIO 2011 MAD;0.2499193973882035;0.48920554401352395;0.673385756148856;0.3717948717948718;0.11922077922077924;0.2191780821917808;0.5214432307183052;0.2850069320657556;0.26871686488035534;0.5217391304347826
MIROTIC, NIKOLA 2011 MAD;0.45697995925840135;0.47211646911811395;0.9128905292983522;0.5;0.30325052854122625;0.6341463414634146;0.09925759692876601;0.23961368745316797;0.30110016420361246;0.589041095890411
SUAREZ, CARLOS 2011 MAD;0.24133290719656036;0.3146319207908838;0.673059460244815;0.16666666666666666;0.23654916512059374;0.45614035087719296;0.23584648598796873;0.23195863505604605;0.4037563854148318;0.64
TOMIC, ANTE 2011 MAD;0.0;0.480872684211296;0.7096864992570853;0.2318840579710145;0.5057851239669422;0.7692307692307693;0.21858164111065068;0.2748281130634072;0.048726542861040195;0.5217391304347826
CARROLL, JAYCEE 2011 MAD;0.45613851598589983;0.45630326409727234;0.8030915920254262;0.2047244094488189;0.33116883116883117;0.21951219512195122;0.11386474261022679;0.20773877462634724;0.05361162925323213;0.5
POCIUS, MARTYNAS 2011 MAD;0.24999337664710214;0.493281835401589;0.7063332956855658;0.375;0.07398452611218569;0.27906976744186046;0.11127593504618369;0.2529798530290777;0.10614003438249463;0.525
REYES, FELIPE 2011 MAD;0.0;0.4001988987494738;0.6931809506359458;0.589041095890411;0.8757575757575757;0.7833333333333333;0.08467408154357871;0.17629294766953954;0.2632659507264687;0.4383561643835616
LAW, ACIE 2011 PAR;0.24809415322119155;0.5064779484704096;0.5920127795527156;0.26785714285714285;0.0;0.37142857142857144;0.39817983496948356;0.3666075246804058;0.31898879510131184;0.4090909090909091
RODRIGUEZ, SERGIO 2011 MAD;0.46387456680189565;0.6573686843551853;0.8211851242690059;0.29411764705882354;0.02448783610755442;0.2857142857142857;0.796165338444059;0.4581921989514424;0.318827459580762;0.525
BARAC, STANKO 2011 IST;0.0;0.44810896150798457;0.7850302469014168;0.3956043956043956;0.23708677685950413;0.5873015873015873;0.08979417247631452;0.38543626081292504;0.22854400877433506;0.6
TUNCERI, KEREM 2011 IST;0.2645807239637794;0.45482914989412826;0.47359293133979596;0.02631578947368421;0.016479965532098236;0.15730337078651685;0.7976192317408273;0.43483078162771965;0.477729519054412;0.3333333333333333
VUJACIC, SASHA 2011 IST;0.3484833478935418;0.47623131176212635;0.7520562013418003;0.30434782608695654;0.07932941583131697;0.3434343434343434;0.25549221988497856;0.23041050377279187;0.3610569633961447;0.5416666666666666
ELIYAHU, LIOR 2011 TEL;0.12731356019294604;0.47110946947079024;0.7339653517445559;0.168141592920354;0.44628099173553726;0.2777777777777778;0.2599695023335336;0.29025995310254404;0.10997130322921132;0.5535714285714286
OHAYON, YOGEV 2011 TEL;0.3412414397317822;0.4561549016302524;0.6357423686065058;0.3333333333333333;0.14192949907235622;0.46846846846846846;0.434614123374576;0.31065251980906544;0.6058880542767142;0.42105263157894735
SCHORTSANITIS, SOFOKLIS 2011 TEL;0.0;0.5493971772442194;0.8369467028003613;0.6129032258064516;0.4906581148912437;0.41025641025641024;0.2330458089668616;0.6723738005840635;0.32992083483267365;0.6236559139784946
SMITH, DEVIN 2011 TEL;0.2880994195038721;0.3192952765431574;0.696287171830285;0.19230769230769232;0.20454545454545456;0.5916666666666667;0.11190675100449538;0.1423118003085565;0.20546732602264914;0.5492957746478874
